"sim_id" "eir" "access" "season" "seed" "model" "age" "nTreatments1" "nHost" "nPatent" "nUncomp" "nSevere" "expectedDirectDeaths" "expectedSevere" "expectedIndirectDeaths" "age_prev" "prevalence_2to10"
"e01a44z1s07m0000GA" 0.25 0.44 1 7 "0000GA" 17.5 688 5134.58333333333 1416 1311 18 3.243691 16.0657 0.4281281 0.0229814168627769 0.0101685297702482
"e01a44z1s07m0000GA" 0.25 0.44 1 7 "0000GA" 60 3534 24910.25 9269 7122 57 11.246252 54.37525 1.1163673 0.0310079853340158 0.0101685297702482
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 0.25 26 1345.83333333333 66 103 4 0.423523 4.192234 1.0324781 0.00408668730650155 0.0106716081571655
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 0.75 68 764.666666666667 77 127 6 0.536068 3.922053 0.9085425 0.00839145597210113 0.0106716081571655
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 1.5 136 1384.41666666667 137 246 7 0.5611248 7.241905 1.0636581 0.00824655390356949 0.0106716081571655
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 3.5 486 3997.58333333333 446 825 27 1.6189701 29.28149 1.838927 0.00929728377561443 0.0106716081571655
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 7.5 964 6221.75 903 1625 59 4.353042 51.8565 1.70885 0.012094667898903 0.0106716081571655
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 12.5 1347 5638 1200 2169 51 7.034886 57.47128 1.3155875 0.0177367860943597 0.0106716081571655
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 17.5 1399 5074.41666666667 1463 2402 40 6.192332 51.44983 1.0553708 0.0240257500862168 0.0106716081571655
"e01a44z1s07m0000GP" 0.25 0.44 1 7 "0000GP" 60 7302 24599.5 9592 13160 97 15.215532 115.11111 2.743943 0.0324938853770741 0.0106716081571655
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 0.25 28 1346.16666666667 52 60 2 0.2018387 2.0552443 0.4932228 0.00321901696174322 0.00747828810242836
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 0.75 26 767.583333333333 57 54 1 0.0820008 1.8546361 0.37183314 0.00618825317555097 0.00747828810242836
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 1.5 79 1389 102 147 7 0.466137 5.015448 0.54006 0.00611951043916487 0.00747828810242836
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 3.5 304 4012.41666666667 295 474 23 1.4003814 20.7046 0.8434243 0.00612681467943259 0.00747828810242836
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 7.5 584 6254.33333333333 649 952 32 2.496837 44.55305 0.7618474 0.00864733784576027 0.00747828810242836
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 12.5 702 5689.66666666667 862 1150 44 5.923592 42.37521 0.5257028 0.0126252270197434 0.00747828810242836
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 17.5 791 5124.91666666667 1063 1286 41 6.183852 40.20571 0.4319915 0.0172848338997382 0.00747828810242836
"e01a44z1s07m0000GPSG" 0.25 0.44 1 7 "0000GPSG" 60 4152 24857 7811 7508 143 21.850119 130.60302 1.2123088 0.0261864531788497 0.00747828810242836
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 0.25 21 1346.33333333333 85 65 3 0.395845 2.8255318 0.5647096 0.00526120326813568 0.0109571067107859
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 0.75 28 767.166666666667 101 72 4 0.440854 2.7202693 0.4594848 0.0109711058005648 0.0109571067107859
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 1.5 76 1390 122 139 2 0.200417 4.725224 0.5286087 0.00731414868105516 0.0109571067107859
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 3.5 263 4016.25 374 449 11 0.7836478 12.839657 0.813507 0.00776014109347443 0.0109571067107859
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 7.5 620 6252.91666666667 1037 1146 23 2.1893106 24.63193 0.944014 0.0138202172319584 0.0109571067107859
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 12.5 734 5688 1293 1303 18 2.940343 21.52624 0.6035468 0.0189433895921238 0.0109571067107859
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 17.5 780 5126.25 1563 1428 21 3.781379 19.19787 0.4657985 0.0254084369665935 0.0109571067107859
"e01a44z1s08m0000GA" 0.25 0.44 1 8 "0000GA" 60 3996 24873.6666666667 10613 8110 55 10.669782 63.03117 1.2841321 0.0355563447286957 0.0109571067107859
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 0.25 0 1348 3 2 0 0 0.0520272 0.01303084 0.000185459940652819 0.000916711713320812
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 0.75 7 769.25 4 8 1 0.0931506 0.3713303 0.07631525 0.000433322500270827 0.000916711713320812
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 1.5 10 1395 10 25 0 0 0.64212414 0.1196555 0.000597371565113501 0.000916711713320812
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 3.5 28 4036.08333333333 36 56 0 0 1.96024786 0.12528238 0.00074329486094192 0.000916711713320812
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 7.5 101 6295.41666666667 83 157 6 0.6425748 9.26144 0.1920063 0.00109868290422927 0.000916711713320812
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 12.5 103 5740.5 88 183 6 0.834921 5.907051 0.11171006 0.00127747292628401 0.000916711713320812
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 17.5 122 5180.25 119 201 10 1.622596 7.473681 0.09142607 0.00191432202435532 0.000916711713320812
"e01a44z1s08m0000GP" 0.25 0.44 1 8 "0000GP" 60 622 25152.4166666667 556 993 17 2.631193 20.20538 0.2238638 0.00184210264752559 0.000916711713320812
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 0.25 23 1346.25 68 73 3 0.3009702 3.1420291 0.7534248 0.00420922315072733 0.0108358168161778
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 0.75 43 766 86 97 2 0.1725055 2.79486 0.5344161 0.00935596170583116 0.0108358168161778
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 1.5 94 1388.5 137 189 3 0.2352796 7.108742 0.6655192 0.0082223022446285 0.0108358168161778
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 3.5 417 4002.66666666667 445 674 36 2.3103568 33.58173 1.2153332 0.00926465689540306 0.0108358168161778
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 7.5 796 6237 930 1288 47 3.5191846 54.92108 1.0538323 0.0124258457591791 0.0108358168161778
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 12.5 1073 5659.16666666667 1426 1796 47 6.504831 59.47472 0.8386242 0.0209983802091003 0.0108358168161778
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 17.5 1122 5095.58333333333 1681 1924 54 8.336387 56.86261 0.6419212 0.027491127937593 0.0108358168161778
"e01a44z1s08m0000GPSG" 0.25 0.44 1 8 "0000GPSG" 60 5731 24726.6666666667 10956 10334 172 26.42448 179.6519 1.640479 0.0369236991102723 0.0108358168161778
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 0.25 23 1346.25 105 80 3 0.375121 3.503947 0.6916935 0.00649953574744661 0.0172536446603596
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 0.75 41 766 120 97 2 0.330269 3.470216 0.6067408 0.0130548302872063 0.0172536446603596
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 1.5 122 1385.75 147 203 8 0.797425 6.929124 0.7896343 0.00883997835107343 0.0172536446603596
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 3.5 432 4002.58333333333 660 777 20 1.5651061 19.52259 1.3403646 0.0137411255230997 0.0172536446603596
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 7.5 918 6227.58333333333 1598 1688 36 3.419855 32.38022 1.347931 0.0213833616571436 0.0172536446603596
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 12.5 1105 5656.41666666667 2063 2077 46 7.443341 31.99407 0.9557899 0.0303932112497606 0.0172536446603596
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 17.5 1194 5091.5 2453 2186 34 6.127279 27.60332 0.7168863 0.0401486137025762 0.0172536446603596
"e01a44z1s09m0000GA" 0.25 0.44 1 9 "0000GA" 60 5694 24732 17268 11953 70 13.855704 79.86584 1.849316 0.0581837295811095 0.0172536446603596
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 0.25 17 1346.66666666667 15 34 0 0 1.2437804 0.30599053 0.000928217821782178 0.00349932836201724
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 0.75 17 768 13 29 2 0.1850568 0.811196 0.19249318 0.00141059027777778 0.00349932836201724
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 1.5 49 1392.58333333333 47 79 1 0.07796 2.2363775 0.29295765 0.00281251870025732 0.00349932836201724
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 3.5 146 4025.75 151 242 10 0.6206387 9.882484 0.5605547 0.00312571156513279 0.00349932836201724
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 7.5 348 6274.08333333333 293 548 20 1.4973114 19.87673 0.5914431 0.0038916707619971 0.00349932836201724
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 12.5 420 5714.16666666667 382 699 18 2.491466 21.82133 0.4322146 0.00557094939477906 0.00349932836201724
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 17.5 495 5149.83333333333 474 827 20 3.393456 23.7248 0.3684125 0.00767015113757727 0.00349932836201724
"e01a44z1s09m0000GP" 0.25 0.44 1 9 "0000GP" 60 2709 24978.3333333333 2765 4566 73 11.972574 80.56479 1.0020418 0.0092246613731901 0.00349932836201724
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 0.25 34 1345.91666666667 96 106 3 0.2955947 4.254785 1.0136057 0.0059439044022042 0.0120709107723152
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 0.75 42 765.5 71 85 5 0.4334653 2.985471 0.5515111 0.00772915305900283 0.0120709107723152
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 1.5 113 1387.25 134 183 4 0.3873236 7.565676 0.6665143 0.00804949840812158 0.0120709107723152
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 3.5 403 4004.08333333333 490 660 35 2.1612072 36.91174 1.2026207 0.0101979229536515 0.0120709107723152
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 7.5 904 6227.58333333333 1059 1451 58 4.6648918 61.9025 1.2190696 0.0141708260293586 0.0120709107723152
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 12.5 1106 5656.25 1485 1834 58 7.644354 59.73685 0.8513159 0.021878453038674 0.0120709107723152
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 17.5 1136 5096.83333333333 1772 1947 43 6.752168 45.11363 0.6096912 0.028972237663909 0.0120709107723152
"e01a44z1s09m0000GPSG" 0.25 0.44 1 9 "0000GPSG" 60 5861 24713.0833333333 12822 10752 156 23.664434 135.07472 1.641312 0.0432362075418891 0.0120709107723152
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 0.25 12 1347.25 44 31 1 0.122296 1.4283218 0.28345613 0.00272159336920888 0.00521701527476305
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 0.75 20 767.75 37 39 0 0 1.4804147 0.25356738 0.00401606425702811 0.00521701527476305
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 1.5 39 1392.91666666667 67 67 2 0.203036 2.1660562 0.2393707 0.00400837571043973 0.00521701527476305
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 3.5 164 4024.91666666667 187 271 6 0.4669847 6.725828 0.4451915 0.00387171577051285 0.00521701527476305
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 7.5 360 6274.83333333333 478 627 14 1.4249309 12.882793 0.4847319 0.00634811017556907 0.00521701527476305
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 12.5 404 5714 807 784 14 2.169073 14.656317 0.3900361 0.0117693384669233 0.00521701527476305
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 17.5 465 5152.75 774 834 5 0.902209 12.570124 0.2787053 0.0125175876958905 0.00521701527476305
"e01a44z1s10m0000GA" 0.25 0.44 1 10 "0000GA" 60 2346 25009.0833333333 5798 4610 37 7.354563 39.68998 0.7522926 0.0193196471948525 0.00521701527476305
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 0.25 7 1347.41666666667 20 27 0 0 0.9769793 0.2425593 0.00123693487537881 0.00328553079691629
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 0.75 17 768.166666666667 14 27 0 0 0.88568332 0.16306314 0.00151876762855283 0.00328553079691629
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 1.5 29 1393.83333333333 45 63 3 0.2423632 2.2093316 0.28720165 0.00269042209733349 0.00328553079691629
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 3.5 141 4026.5 138 256 13 0.819571 10.179823 0.5417847 0.00285607848006954 0.00328553079691629
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 7.5 371 6272.33333333333 278 556 15 1.2326573 19.928146 0.5785022 0.00369346867194558 0.00328553079691629
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 12.5 407 5715.41666666667 362 690 23 3.123118 21.41454 0.4365054 0.00527812203834658 0.00328553079691629
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 17.5 451 5153.91666666667 403 747 22 3.249506 22.63426 0.3252541 0.00651608000388054 0.00328553079691629
"e01a44z1s10m0000GP" 0.25 0.44 1 10 "0000GP" 60 2522 24993.75 2561 4273 70 11.485105 77.43754 0.9664772 0.00853880136700842 0.00328553079691629
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 0.25 28 1345.83333333333 71 79 4 0.513885 2.918494 0.7026226 0.00439628482972136 0.00935054724968383
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 0.75 42 765.916666666667 55 81 1 0.0824061 2.2932355 0.42748455 0.00598411489500598 0.00935054724968383
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 1.5 89 1389.08333333333 73 135 1 0.0761312 4.163791 0.4459562 0.00437938688583598 0.00935054724968383
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 3.5 328 4011 328 525 20 1.0640227 23.48266 0.9384454 0.00681459320202776 0.00935054724968383
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 7.5 668 6248.08333333333 906 1135 47 3.987592 50.2213 0.9395742 0.0120837056697387 0.00935054724968383
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 12.5 851 5677.33333333333 1133 1416 61 8.217702 49.51819 0.6618503 0.0166304603100047 0.00935054724968383
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 17.5 887 5115.08333333333 1326 1498 53 7.755579 42.73591 0.4839741 0.0216027761033545 0.00935054724968383
"e01a44z1s10m0000GPSG" 0.25 0.44 1 10 "0000GPSG" 60 4640 24817.8333333333 9071 8424 120 18.21094 139.20622 1.323525 0.0304586083931581 0.00935054724968383
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 0.25 34 1345.58333333333 106 88 3 0.253923 4.059967 0.799727 0.00656468693875023 0.021645114177256
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 0.75 53 764.666666666667 173 123 8 0.994663 4.57875 0.8111664 0.0188535309503051 0.021645114177256
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 1.5 118 1386.16666666667 208 199 10 0.9961952 7.071937 0.7919987 0.0125045088373211 0.021645114177256
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 3.5 564 3991.16666666667 778 965 27 2.270418 25.13058 1.69452 0.0162442059548169 0.021645114177256
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 7.5 1110 6211 2024 2042 31 2.961032 37.26831 1.637973 0.0271561208608383 0.021645114177256
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 12.5 1250 5645.08333333333 2603 2383 34 5.594137 33.64163 1.0985533 0.0384257687368064 0.021645114177256
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 17.5 1280 5084.75 3062 2486 33 6.484648 27.06668 0.7823139 0.0501827359588311 0.021645114177256
"e02a44z1s01m0000GA" 0.5 0.44 1 1 "0000GA" 60 5990 24706.8333333333 22080 13274 70 13.268743 64.81013 1.982915 0.0744733238442806 0.021645114177256
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 0.25 50 1343.83333333333 112 168 9 0.7176513 7.235429 1.7773811 0.00694530571747489 0.0187040206324196
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 0.75 93 762.833333333333 146 207 3 0.5530836 5.562886 1.2679867 0.0159493117762727 0.0187040206324196
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 1.5 199 1379.41666666667 264 414 12 0.954721 12.430791 1.787111 0.0159487706155984 0.0187040206324196
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 3.5 786 3972.41666666667 695 1328 58 3.445499 51.18965 2.946591 0.0145797058885229 0.0187040206324196
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 7.5 1677 6160.91666666667 1625 2807 85 6.735937 81.47301 2.930609 0.0219799542816951 0.0187040206324196
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 12.5 2013 5580.33333333333 2196 3478 64 8.211262 69.68052 2.116598 0.032793739919957 0.0187040206324196
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 17.5 2151 5012.08333333333 2508 3793 57 8.704979 51.99843 1.59993 0.0416992268684014 0.0187040206324196
"e02a44z1s01m0000GP" 0.5 0.44 1 1 "0000GP" 60 10219 24357.5 19822 20413 92 14.222828 91.5172 3.910418 0.0678162099284957 0.0187040206324196
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 0.25 32 1345.83333333333 102 99 3 0.2022276 3.451569 0.8239962 0.00631578947368421 0.0141022343523705
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 0.75 59 763.916666666667 98 125 4 0.3506669 3.872309 0.6775036 0.0106905203447147 0.0141022343523705
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 1.5 138 1384.58333333333 131 223 7 0.6190533 8.381784 0.8310335 0.0078844417694854 0.0141022343523705
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 3.5 497 3996.58333333333 526 787 36 2.1681562 36.92858 1.3721207 0.0109677015784316 0.0141022343523705
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 7.5 1087 6212.83333333333 1305 1768 68 5.221896 68.32667 1.404723 0.017504090994447 0.0141022343523705
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 12.5 1241 5643.16666666667 1749 2153 70 9.49672 67.10116 1.0144821 0.0258276972149207 0.0141022343523705
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 17.5 1325 5080 1999 2264 52 7.470667 56.63989 0.7314471 0.0327919947506562 0.0141022343523705
"e02a44z1s01m0000GPSG" 0.5 0.44 1 1 "0000GPSG" 60 6423 24669.25 14775 12243 133 20.1915 138.2654 1.867842 0.0499103134469025 0.0141022343523705
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 0.25 28 1345.5 134 93 6 0.762281 3.677266 0.7333946 0.00829926916883439 0.0180022056644727
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 0.75 50 765.25 123 123 6 0.647459 4.547845 0.7347942 0.0133943155831428 0.0180022056644727
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 1.5 142 1384.25 193 252 7 0.7053594 8.098242 0.9478908 0.0116188068147613 0.0180022056644727
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 3.5 468 3999.66666666667 647 812 21 1.4996017 22.2246 1.454868 0.0134802900241687 0.0180022056644727
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 7.5 997 6221 1667 1865 33 3.1936296 33.98112 1.472755 0.0223302791619782 0.0180022056644727
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 12.5 1191 5650.08333333333 2343 2276 31 4.977305 32.39735 1.0777481 0.0345570124334449 0.0180022056644727
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 17.5 1209 5092 2815 2396 27 4.862004 25.85652 0.7565429 0.0460689971196648 0.0180022056644727
"e02a44z1s02m0000GA" 0.5 0.44 1 2 "0000GA" 60 5564 24742.3333333333 20102 12265 66 12.363977 60.36121 1.832061 0.0677044741131933 0.0180022056644727
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 0.25 45 1344.83333333333 66 113 2 0.324272 4.739433 1.169141 0.00408972611228157 0.0128772793257817
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 0.75 45 765.333333333333 97 119 7 0.6233992 3.686099 0.8119641 0.0105618466898955 0.0128772793257817
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 1.5 141 1384.83333333333 182 285 10 0.7935481 8.210122 1.2218929 0.0109519797809604 0.0128772793257817
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 3.5 567 3990.41666666667 502 928 27 1.6212428 34.18659 2.042627 0.0104834499321291 0.0128772793257817
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 7.5 1223 6201.75 1105 2025 61 4.741071 64.66128 2.100884 0.014847959581301 0.0128772793257817
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 12.5 1433 5629.91666666667 1489 2480 57 7.730539 59.22341 1.510754 0.0220399946713243 0.0128772793257817
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 17.5 1618 5056.83333333333 1705 2733 49 7.380789 51.88228 1.1767823 0.0280972940905046 0.0128772793257817
"e02a44z1s02m0000GP" 0.5 0.44 1 2 "0000GP" 60 8177 24525.1666666667 12466 15402 109 16.893982 109.36981 3.139777 0.0423578500995576 0.0128772793257817
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 0.25 41 1345 127 128 7 0.7081706 5.288271 1.2604303 0.00786864931846344 0.0202825841446192
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 0.75 73 763 113 142 5 0.4395506 4.02621 0.8110523 0.0123416339012669 0.0202825841446192
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 1.5 174 1382.5 228 322 12 0.9331902 12.189802 1.2222041 0.0137432188065099 0.0202825841446192
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 3.5 644 3982.83333333333 758 1076 52 3.1110099 47.64682 1.916965 0.015859731347031 0.0202825841446192
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 7.5 1418 6187.08333333333 1826 2346 64 4.859277 86.63884 1.836651 0.024594248770961 0.0202825841446192
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 12.5 1587 5612.83333333333 2420 2801 87 11.551427 82.19261 1.2916138 0.0359295661727589 0.0202825841446192
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 17.5 1669 5052.08333333333 2952 2970 66 9.478441 64.13528 0.9222364 0.0486927835051546 0.0202825841446192
"e02a44z1s02m0000GPSG" 0.5 0.44 1 2 "0000GPSG" 60 8103 24528.5 21811 15853 142 21.173989 136.2136 2.310028 0.0741008758519002 0.0202825841446192
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 0.25 19 1346.66666666667 76 50 1 0.123396 2.1188882 0.4220757 0.0047029702970297 0.0114021056849137
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 0.75 38 765.916666666667 79 72 1 0.101539 2.5197454 0.4321783 0.0085953650310086 0.0114021056849137
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 1.5 83 1389.41666666667 103 145 2 0.1992447 4.772449 0.5391338 0.00617765249205302 0.0114021056849137
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 3.5 272 4016.08333333333 433 514 11 0.8588569 13.99609 0.8862528 0.00898470732264022 0.0114021056849137
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 7.5 628 6251.91666666667 1059 1156 24 2.3379281 23.33793 0.9527641 0.0141156711941671 0.0114021056849137
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 12.5 725 5688.58333333333 1413 1395 17 2.967978 21.02773 0.6571064 0.0206993539692073 0.0114021056849137
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 17.5 799 5125.08333333333 1577 1529 20 3.605643 19.52165 0.4964106 0.0256418594819596 0.0114021056849137
"e02a44z1s03m0000GA" 0.5 0.44 1 3 "0000GA" 60 3904 24880.5 11777 8124 56 10.77088 51.94717 1.2523447 0.039445214793379 0.0114021056849137
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 0.25 34 1345.33333333333 64 93 4 0.4024847 4.404257 1.0935177 0.00396432111000991 0.00964035660876125
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 0.75 42 766.5 62 86 2 0.1838113 2.4616588 0.5538545 0.00674059578169167 0.00964035660876125
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 1.5 107 1386.83333333333 114 195 6 0.4848004 6.001769 0.895564 0.00685013820454272 0.00964035660876125
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 3.5 436 4001.75 422 748 26 1.8529815 26.54405 1.682127 0.00878782199454405 0.00964035660876125
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 7.5 902 6229.33333333333 808 1490 52 4.427304 50.93087 1.54718 0.0108090753424658 0.00964035660876125
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 12.5 1207 5649 1180 2035 33 4.566933 51.65548 1.2379602 0.0174072107157609 0.00964035660876125
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 17.5 1297 5081.91666666667 1308 2196 54 7.965302 51.36227 0.9658535 0.0214486004296279 0.00964035660876125
"e02a44z1s03m0000GP" 0.5 0.44 1 3 "0000GP" 60 6595 24657.4166666667 9366 12272 106 16.794283 104.10714 2.552387 0.0316537620526616 0.00964035660876125
